地共済2024年財政検証基礎率,,,,,,,,,,,
被保険者種別,1,種,,,,,,,,,
失権率,Q,,,,,,,,,,
年齢,老齢失権率,障害失権率,遺族失権率,,,,,,,,
0,0,0,0,,,,,,,,
1,0,0,0,,,,,,,,
2,0,0,0,,,,,,,,
3,0,0,0,,,,,,,,
4,0,0,0,,,,,,,,
5,0,0,0,,,,,,,,
6,0,0,0,,,,,,,,
7,0,0,0,,,,,,,,
8,0,0,0,,,,,,,,
9,0,0,0,,,,,,,,
10,0,0,0,,,,,,,,
11,0,0,0,,,,,,,,
12,0,0,0,,,,,,,,
13,0,0,0,,,,,,,,
39,0,0,0,0,0.349862635,0,0.332851038,0.046100439,1.30736041,0.150133252,0
40,0,0,0,0,0.360147314,0,0.343528278,0.045984906,1.284093077,0.144308551,0
41,0,0,0,0,0.368875992,0,0.351309397,0.045252578,1.246068277,0.134446887,0
42,0,0,0,0,0.375643677,0,0.35598371,0.043809893,1.193640511,0.121056271,0
43,0,0,0,0,0.379695719,0,0.356846157,0.041624139,1.128274328,0.105268598,0
44,0,0,0,0,0.380644421,0,0.353118645,0.038723875,1.051041596,0.088246963,0
45,0,0,0,0,0.379311783,0,0.34430878,0.035166871,0.962888977,0.071370406,0
46,0,0,0,0,0.377381207,0,0.330406329,0.031098547,0.865187601,0.055778572,0
47,0,0,0,0,0.376321438,0,0.312087697,0.026737308,0.76051885,0.04222021,0
48,0,0,0,0,0.377206089,0,0.290662508,0.022442265,0.652786312,0.030946675,0
49,0,0,0,0,0.38071824,0.003764756,0.267491193,0.018643421,0.546524043,0.021921169,0
50,0,0,0,0,0.387155885,0.018647218,0.243448657,0.015600754,0.445688807,0.014924943,0
51,0,0,0,0,0.396840828,0.0433876,0.219025522,0.013220757,0.353574122,0.009701701,0
52,0,0,0,0,0.410239547,0.073874462,0.194595552,0.011210696,0.272669602,0.006004586,0
53,0,0,0,0,0.427340555,0.103146769,0.170595373,0.009308449,0.204207361,0.003514905,0
54,0,0,0,0,0.447377121,0.124719489,0.147603029,0.007411992,0.148188927,0.001908976,0
55,0,0,0,0,0.469232433,0.136007342,0.126150032,0.005585446,0.103906403,0.000943896,0
56,0,0,0,0,0.491853907,0.138881252,0.106522278,0.004000761,0.070223415,0.000433414,0
57,0,0,0,0,0.514543432,0.13775119,0.088693985,0.002768048,0.045629383,0.00018862,0
58,0,0,0,0,0.536863919,0.136806269,0.072603358,0.001891253,0.028379059,0.000077897,0
59,0,0,0,0,0.558064428,0.138481513,0.058335802,0.001324966,0.016807505,0.000031932,0
60,0.590874736,0.252299986,0.019778176,0.00066242,0.576309581,0.142508263,0.0461148,0.001004492,0.009440501,0.000014697,0.03843637
61,0.590874736,0.252299986,0.017892095,0.00060751,0.588436642,0.147584499,0.036096469,0.000846976,0.005027013,0.000006852,0.050117815
62,0.590874736,0.252299986,0.016010891,0.000552644,0.590196985,0.152623658,0.028215908,0.000778923,0.002555562,0.000003164,0.064206464
63,0.585820061,0.252299986,0.014127009,0.000497773,0.577463519,0.157277424,0.022178374,0.000732234,0.001289528,0.000001566,0.081766168
64,0.567568052,0.252299986,0.01222567,0.000442677,0.547671321,0.161009205,0.01748068,0.000652107,0.000701144,0.000000718,0.106338039
65,0.530751061,0.252299986,0.01030922,0.000387287,0.500865604,0.163467457,0.013700252,0.000533804,0.000439369,0.000000337,0.141458492
66,0.474092534,0.252299986,0.008418632,0.000332136,0.439925298,0.164967892,0.010596475,0.000404497,0.000330076,0.000000158,0.188871881
67,0.401963066,0.252299986,0.00663974,0.000278513,0.370162306,0.166459501,0.008048544,0.000289611,0.000293655,0.000000074,0.24673375
68,0.322758538,0.252299986,0.005075372,0.000228014,0.297968475,0.16926343,0.005986576,0.000202677,0.000285377,0.000000035,0.311533164
69,0.245410488,0.252299986,0.003796661,0.000182073,0.22936092,0.17437794,0.00440577,0.000144367,0.000280092,0.000000016,0.375871773
70,0.177372737,0.252299986,0.002812603,0.000141527,0.168952184,0.182284981,0.003283752,0.000107778,0.000268965,0.000000008,0.431629144
71,0.122563756,0.252299986,0.002076409,0.000106587,0.119398724,0.193116734,0.002502675,0.000082081,0.000253275,0.000000004,0.476645898
72,0.081159059,0.252299986,0.001532867,0.000077305,0.081257013,0.206108698,0.00195231,0.000062246,0.00023664,0.000000002,0.513076676
73,0.051455452,0.252299986,0.001126713,0.000053651,0.053619957,0.219543931,0.0015566,0.000047414,0.000220948,0.000000001,0.544714346
74,0.031494063,0.252299986,0.00081911,0.000035413,0.034749708,0.231292373,0.001264725,0.00003429,0.000206873,0,0.577570845
75,0.018950882,0.252299986,0.000584186,0.000022105,0.022514175,0.240559758,0.000889994,0.000021831,0.000194031,0,0.616021651
76,0.011537263,0.252299986,0.000401254,0.000012995,0.014799316,0.24805532,0.00067812,0.000010378,0.000181817,0,0.656256643
77,0.007298115,0.252299986,0.000258225,0.000007193,0.009931156,0.255869051,0.000516685,0.00000292,0.000170371,0,0.690926299
78,0.004869998,0.252299986,0.000150834,0.00000371,0.006715401,0.266023957,0.000393682,0,0.000159646,0,0.718407212
79,0.003404709,0.252299986,0.000076265,0.000001739,0.004419244,0.279345201,0.000299961,0,0.000149595,0,0.741261463
80,0.002460967,0.252299986,0.000031091,0.000000698,0.002715455,0.294708315,0.000228552,0,0.000140178,0,0.763122534
81,0.001820535,0.252299986,0.000008712,0.000000205,0.001859795,0.3099258,0.000174142,0,0.000131354,0,0.788815872
82,0.001377258,0.252299986,0,0.000000007,0.001224213,0.322645264,0.000132685,0,0.000123085,0,0.819432663
83,0.001074154,0.252299986,0,0,0.00080584,0.331108331,0.000101098,0,0.000115336,0,0.84973562
84,0.000868146,0.252299986,0,0,0.000530445,0.33437545,0.00007703,0,0.000108075,0,0.878312989
85,0.000721083,0.252299986,0,0,0.000349166,0.332565969,0.000058692,0,0.000101272,0,0.908269444
86,0.000605242,0.252299986,0,0,0.000229839,0.326456736,0.00004472,0,0.000094897,0,0.940731188
87,0.000506258,0.252299986,0,0,0.000151292,0.316802179,0.000034074,0,0.000088923,0,0.975126115
88,0.000419378,0.252299986,0,0,0.000099588,0.30434863,0.000025962,0,0.000083325,0,1.010669338
89,0.000344158,0.252299986,0,0,0.000065554,0.289988432,0.000019781,0,0.000078079,0,1.047215605
90,0.000282102,0.252299986,0,0,0.000043151,0.274273937,0.000015072,0,0.000073164,0,1.084447732
91,0.000232341,0.252299986,0,0,0.000028404,0.256769629,0.000011484,0,0.000068558,0,1.123070073
92,0.000191968,0.252299986,0,0,0.000018697,0.237402855,0.00000875,0,0.000064242,0,1.163547313
93,0.000158138,0.252299986,0,0,0.000012307,0.216702903,0.000006667,0,0.000060198,0,1.205327096
94,0.000130156,0.252299986,0,0,0.000008101,0.195365333,0.00000508,0,0.000056408,0,1.248607075
95,0.000107029,0.252299986,0,0,0.000005333,0.173970514,0.000003871,0,0.000052857,0,1.29344112
96,0.000088056,0.252299986,0,0,0.00000351,0.153616251,0.000002949,0,0.00004953,0,1.339885031
97,0.000072546,0.235808715,0,0,0.000002311,0.134880717,0.000002247,0,0.000046412,0,1.387996616
98,0.000059907,0.216228293,0,0,0.000001521,0.118022112,0.000001712,0,0.00004349,0,1.437835755
99,0.00004955,0.195776098,0,0,0.000001001,0.103237822,0.000001305,0,0.000040752,0,1.489464481
100,0.00004096,0.176135842,0,0,0.000000659,0.09057268,0.000000994,0,0.000038187,0,1.542947052
101,0.000033772,0.158361186,0,0,0.000000434,0.079319571,0.000000757,0,0.000035783,0,1.598350036
102,0.000027817,0.142813908,0,0,0.000000286,0.069322834,0.000000577,0,0.00003353,0,1.655742388
103,0.000022914,0.129117989,0,0,0.000000188,0.060699355,0.00000044,0,0.000031419,0,1.715195541
104,0.000018969,0.117098009,0,0,0.000000124,0.053411804,0.000000335,0,0.000029442,0,1.776783493
105,0.000015702,0.106203422,0,0,0.000000081,0.047079494,0.000000255,0,0.000027588,0,1.8405829
106,0.000012962,0.096281357,0,0,0.000000054,0.041556568,0.000000194,0,0.000025851,0,1.906673167
107,0.000010702,0.087272561,0,0,0.000000035,0.036588833,0.000000148,0,0.000024224,0,1.975136554
108,0.000008838,0.079106695,0,0,0.000000023,0.031928578,0.000000113,0,0.000022699,0,2.046058273
109,0.000007299,0.071704887,0,0,0.000000015,0.027388507,0.000000086,0,0.00002127,0,2.119526596
110,0.000006047,0.064995648,0,0,0.00000001,0.022819297,0.000000066,0,0.000019931,0,2.195632964
111,0.000005016,0.058914174,0,0,0.000000007,0.018176917,0.00000005,0,0.000018676,0,2.274472103
112,0.000004107,0.053401728,0,0,0.000000004,0.013581034,0.000000038,0,0.000017501,0,2.356142138
113,0.000003235,0.048405067,0,0,0.000000003,0.009291116,0.000000029,0,0.000016399,0,2.440744719
114,0.000002376,0.043875931,0,0,0.000000002,0.005610119,0.000000022,0,0.000015367,0,2.528385146
115,0.00000156,0.039770574,0,0,0.000000001,0.00281917,0.000000017,0,0.000014399,0,2.6191725
産休育休取得率,IK,,,,,,,,,,
年齢,,,,,,,,,,,
20,0.000194248,,,,,,,,,,
21,0.000194248,,,,,,,,,,
22,0.000194248,,,,,,,,,,
23,0.000194248,,,,,,,,,,
24,0.000194248,,,,,,,,,,
25,0.002318829,,,,,,,,,,
26,0.002318829,,,,,,,,,,
27,0.002318829,,,,,,,,,,
28,0.002318829,,,,,,,,,,
29,0.002318829,,,,,,,,,,
30,0.00648808,,,,,,,,,,
31,0.00648808,,,,,,,,,,
32,0.00648808,,,,,,,,,,
33,0.00648808,,,,,,,,,,
34,0.00648808,,,,,,,,,,
35,0.004621697,,,,,,,,,,
36,0.004621697,,,,,,,,,,
37,0.004621697,,,,,,,,,,
38,0.004621697,,,,,,,,,,
39,0.004621697,,,,,,,,,,
40,0.001687779,,,,,,,,,,
41,0.001687779,,,,,,,,,,
42,0.001687779,,,,,,,,,,
43,0.001687779,,,,,,,,,,
44,0.001687779,,,,,,,,,,
45,0.000568102,,,,,,,,,,
46,0.000568102,,,,,,,,,,
47,0.000568102,,,,,,,,,,
48,0.000568102,,,,,,,,,,
49,0.000568102,,,,,,,,,,
標準報酬比率,JIIKU,,,,,,,,,,
年齢,,,,,,,,,,,
20,0,,,,,,,,,,
21,0,,,,,,,,,,
22,0,,,,,,,,,,
23,0,,,,,,,,,,
24,0,,,,,,,,,,
25,0,,,,,,,,,,
26,0,,,,,,,,,,
27,0,,,,,,,,,,
28,0,,,,,,,,,,
29,0,,,,,,,,,,
30,0,,,,,,,,,,
31,0,,,,,,,,,,
32,0,,,,,,,,,,
33,0,,,,,,,,,,
34,0,,,,,,,,,,
35,0,,,,,,,,,,
36,0,,,,,,,,,,
37,0,,,,,,,,,,
38,0,,,,,,,,,,
39,0,,,,,,,,,,
40,0,,,,,,,,,,
41,0,,,,,,,,,,
42,0,,,,,,,,,,
43,0,,,,,,,,,,
44,0,,,,,,,,,,
45,0,,,,,,,,,,
46,0,,,,,,,,,,
47,0,,,,,,,,,,
48,0,,,,,,,,,,
49,0,,,,,,,,,,
地共済2024年財政検証基礎率,,,,,,,,,,,
被保険者種別,2,種,,,,,,,,,
失権率,Q,,,,,,,,,,
年齢,老齢失権率,障害失権率,遺族失権率,,,,,,,,
0,0,0,0.003562672,,,,,,,,
1,0,0,0.001987205,,,,,,,,
2,0,0,0.000351422,,,,,,,,
3,0,0,0.000245796,,,,,,,,
4,0,0,0.000175383,,,,,,,,
5,0,0,0.00014,,,,,,,,
6,0,0,0.000129739,,,,,,,,
7,0,0,0.00011977,,,,,,,,
8,0,0,0.000109768,,,,,,,,
9,0,0,0.000104872,,,,,,,,
10,0,0,0.000105128,,,,,,,,
11,0,0,0.000120252,,,,,,,,
12,0,0,0.000145368,,,,,,,,
13,0,0,0.000175639,,,,,,,,
14,0,0,0.000210967,,,,,,,,
15,0.000108333,0.013976074,0.00026157,,,,,,,,
16,0.000128333,0.013995278,0.000327011,,,,,,,,
17,0.00015,0.014015233,0.00040769,,,,,,,,
18,0.000168333,0.014035471,0.000488209,,,,,,,,
19,0.000186667,0.014055748,0,,,,,,,,
20,0.000208333,0.014075241,0,,,,,,,,
21,0.000226667,0.014091982,0,,,,,,,,
22,0.000238333,0.014103387,0,,,,,,,,
23,0.000243333,0.01410835,0,,,,,,,,
24,0.000241667,0.014108979,0,,,,,,,,
25,0.00024,0.014109236,0,,,,,,,,
26,0.000243333,0.014111977,0,,,,,,,,
27,0.000251667,0.014117762,0,,,,,,,,
28,0.00026,0.014125344,0,,,,,,,,
29,0.000266667,0.014133119,0,,,,,,,,
30,0.000275,0.014141218,0,,,,,,,,
31,0.000285,0.014151987,0,,,,,,,,
32,0.000298333,0.014168126,0,,,,,,,,
33,0.000321667,0.014190394,0,,,,,,,,
34,0.000351667,0.014216752,0,,,,,,,,
35,0.00038,0.014243859,0,,,,,,,,
36,0.000405,0.014269949,0,,,,,,,,
37,0.000428333,0.014296621,0,,,,,,,,
38,0.000458333,0.014327676,0,,,,,,,,
39,0.000498333,0.014365923,0,,,,,,,,
40,0.000545,0.01441141,0,,,,,,,,
41,0.000596667,0.014462393,0,,,,,,,,
42,0.000651667,0.01451749,0,,,,,,,,
43,0.00071,0.014576905,0,,,,,,,,
44,0.000775,0.014642109,0,,,,,,,,
45,0.000848333,0.014715021,0,,,,,,,,
46,0.00093,0.014797504,0,,,,,,,,
47,0.001023333,0.014937556,0,,,,,,,,
48,0.001128333,0.015028912,0,,,,,,,,
49,0.001245,0.014992793,0,,,,,,,,
50,0.001371667,0.014978747,0,,,,,,,,
51,0.0015,0.014928879,0,,,,,,,,
52,0.001628333,0.014697479,0,,,,,,,,
53,0.00175,0.014366811,0,,,,,,,,
54,0.001865,0.014221872,0,,,,,,,,
55,0.001986667,0.014418101,0.018130329,,,,,,,,
56,0.002121667,0.014976028,0.018302776,,,,,,,,
57,0.002276667,0.015836251,0.018612867,,,,,,,,
58,0.002441667,0.016613826,0.018709935,,,,,,,,
59,0.002608333,0.01685794,0.018478213,,,,,,,,
60,0.002785,0.016733556,0.017882366,,,,,,,,
61,0.002985,0.016532193,0.016763996,,,,,,,,
62,0.00322,0.016520904,0.015338496,,,,,,,,
63,0.003485,0.016871933,0.014074778,,,,,,,,
64,0.00377,0.017523852,0.013268733,,,,,,,,
65,0.004083333,0.022584119,0.012550646,,,,,,,,
66,0.003066707,0.016261548,0.011823682,,,,,,,,
67,0.003374906,0.01863357,0.010894883,,,,,,,,
68,0.003727092,0.020525568,0.009813293,,,,,,,,
69,0.00414586,0.021170166,0.009342722,,,,,,,,
70,0.004608134,0.021838127,0.010105273,,,,,,,,
71,0.005071107,0.021797253,0.011875317,,,,,,,,
72,0.005531623,0.021948485,0.014300013,,,,,,,,
73,0.006016585,0.023355374,0.016940824,,,,,,,,
74,0.006598015,0.025151826,0.019409437,,,,,,,,
75,0.007350241,0.026883257,0.02160423,,,,,,,,
76,0.008306632,0.028221791,0.023956795,,,,,,,,
77,0.009452275,0.030890046,0.026845475,,,,,,,,
78,0.010880844,0.036439194,0.030542713,,,,,,,,
79,0.012650695,0.043761045,0.035126371,,,,,,,,
80,0.01481251,0.051297102,0.040292163,,,,,,,,
81,0.01739009,0.056220018,0.045488939,,,,,,,,
82,0.020420197,0.057943539,0.050681732,,,,,,,,
83,0.023902455,0.059069044,0.056205158,,,,,,,,
84,0.027922619,0.062124344,0.062388675,,,,,,,,
85,0.032597543,0.068018612,0.069731279,,,,,,,,
86,0.038169445,0.074846971,0.078741022,,,,,,,,
87,0.044862579,0.082328068,0.08949236,,,,,,,,
88,0.052762421,0.090967321,0.10174167,,,,,,,,
89,0.061967672,0.100760806,0.115185616,,,,,,,,
90,0.072683727,0.111809444,0.129304167,,,,,,,,
91,0.08454108,0.12430991,0.143419226,,,,,,,,
92,0.096962539,0.138582255,0.157607452,,,,,,,,
93,0.111245469,0.154959309,0.171545042,,,,,,,,
94,0.12726752,0.173494955,0.186216509,,,,,,,,
95,0.145452548,0.193872523,0.203347353,,,,,,,,
96,0.164732901,0.215584004,0.224017634,,,,,,,,
97,0.18419678,0.238202201,0.238082259,,,,,,,,
98,0.204483609,0.261545317,0.258540395,,,,,,,,
99,0.225586107,0.285669387,0.279999345,,,,,,,,
100,0.247491164,0.310704937,0.302443012,,,,,,,,
101,0.270174018,0.336724513,0.325842134,,,,,,,,
102,0.29360117,0.36361403,0.350155741,,,,,,,,
103,0.317728922,0.391120354,0.375315064,,,,,,,,
104,0.342501925,0.418937741,0.401236702,,,,,,,,
105,0.366478773,0.446873127,0.422012953,,,,,,,,
106,0.390899892,0.474929231,0.442937783,,,,,,,,
107,0.415705123,0.503244154,0.46397157,,,,,,,,
108,0.440829675,0.531932816,0.485079647,,,,,,,,
109,0.466199502,0.560959664,0.506232297,,,,,,,,
110,0.491726676,0.590169688,0.527384947,,,,,,,,
111,0.517323268,0.619435584,0.548493024,,,,,,,,
112,0.54289672,0.648647391,0.569521858,,,,,,,,
113,0.568340593,0.67775126,0.590421925,,,,,,,,
114,0.593548446,0.706758625,1,,,,,,,,
115,1,1,1,,,,,,,,
脱退力,U,,,,,,,,,,
年齢,生存脱退力,障害脱退力,死亡脱退力,,,,,,,,
15,0.05502414,0,0.000044187,,,,,,,,
16,0.055015982,0,0.000052345,,,,,,,,
17,0.055007144,0,0.000061182,,,,,,,,
18,0.054999667,0,0.00006866,,,,,,,,
19,0.054992189,0,0.000076138,,,,,,,,
20,0.054969985,0.000013367,0.000084975,,,,,,,,
21,0.054927018,0.000048856,0.000092453,,,,,,,,
22,0.05489205,0.000079065,0.000097212,,,,,,,,
23,0.054869845,0.00009923,0.000099251,,,,,,,,
24,0.054856508,0.000113247,0.000098572,,,,,,,,
25,0.061946469,0.00013312,0.000097892,,,,,,,,
26,0.066631714,0.000174483,0.000099251,,,,,,,,
27,0.06781522,0.000240953,0.00010265,,,,,,,,
28,0.065221884,0.000294441,0.000106049,,,,,,,,
29,0.059712482,0.000321141,0.000108769,,,,,,,,
30,0.053099654,0.000343968,0.000112168,,,,,,,,
31,0.047013832,0.000368705,0.000116246,,,,,,,,
32,0.042309878,0.000396263,0.000121685,,,,,,,,
33,0.039697423,0.00041256,0.000131202,,,,,,,,
34,0.03839187,0.000412132,0.000143439,,,,,,,,
35,0.037425903,0.000395252,0.000154995,,,,,,,,
36,0.036285188,0.000387633,0.000165192,,,,,,,,
37,0.034918141,0.000398851,0.00017471,,,,,,,,
38,0.033578283,0.000423651,0.000186946,,,,,,,,
39,0.032362597,0.000459008,0.000203261,,,,,,,,
40,0.031092091,0.000504329,0.000222296,,,,,,,,
41,0.029769663,0.000543381,0.00024337,,,,,,,,
42,0.028250204,0.000582232,0.000265803,,,,,,,,
43,0.026805068,0.000593633,0.000289596,,,,,,,,
44,0.025819145,0.000580094,0.000316109,,,,,,,,
45,0.025463238,0.000548933,0.00034602,,,,,,,,
46,0.025614588,0.0005517,0.00037933,,,,,,,,
47,0.025545871,0.000581588,0.000417399,,,,,,,,
48,0.025268448,0.000648789,0.000460227,,,,,,,,
49,0.025070527,0.000739404,0.000507813,,,,,,,,
50,0.02538268,0.000818282,0.000559478,,,,,,,,
51,0.026325565,0.000875408,0.000611823,,,,,,,,
52,0.027436515,0.00092055,0.000664168,,,,,,,,
53,0.0288022,0.000961973,0.000713794,,,,,,,,
54,0.030675793,0.001040048,0.0007607,,,,,,,,
55,0.0333934,0.001148443,0.000810326,,,,,,,,
56,0.037587542,0.001297428,0.00086539,,,,,,,,
57,0.043355749,0.001457576,0.000928612,,,,,,,,
58,0.050658384,0.001626934,0.000995912,,,,,,,,
59,0.059096075,0.00180648,0.001063893,,,,,,,,
60,0.072272976,0.002623732,0.001135952,,,,,,,,
61,0.762466286,0.004371211,0.001217528,,,,,,,,
62,0.208063058,0.005658942,0.001313381,,,,,,,,
63,0.25616412,0.006395424,0.001421469,,,,,,,,
64,0.466709096,0.006707147,0.001537716,,,,,,,,
65,0.254665882,0.006707147,0.001665519,,,,,,,,
66,0.714677902,0.006707147,0.001815756,,,,,,,,
67,0.397429936,0.006707147,0.001993184,,,,,,,,
68,0.38880848,0.006707147,0.002193047,,,,,,,,
69,0.415407172,0.006707147,0.002413983,,,,,,,,
70,0.415407172,0.006707147,0.002413983,,,,,,,,
71,0.415407172,0.006707147,0.002413983,,,,,,,,
72,0.415407172,0.006707147,0.002413983,,,,,,,,
73,0.415407172,0.006707147,0.002413983,,,,,,,,
74,0.415407172,0.006707147,0.002413983,,,,,,,,
再加入率,RT,,,,,,,,,,
年齢,,,,,,,,,,,
15,0,,,,,,,,,,
16,0,,,,,,,,,,
17,0,,,,,,,,,,
18,0.000340683,,,,,,,,,,
19,0.001719363,,,,,,,,,,
20,0.001536001,,,,,,,,,,
21,0.001190271,,,,,,,,,,
22,0.004022928,,,,,,,,,,
23,0.015512547,,,,,,,,,,
24,0.039179524,,,,,,,,,,
25,0.072005994,,,,,,,,,,
26,0.107093352,,,,,,,,,,
27,0.14015939,,,,,,,,,,
28,0.167701966,,,,,,,,,,
29,0.190118182,,,,,,,,,,
30,0.206856783,,,,,,,,,,
31,0.219452623,,,,,,,,,,
32,0.22767839,,,,,,,,,,
33,0.232310939,,,,,,,,,,
34,0.234676741,,,,,,,,,,
35,0.236533181,,,,,,,,,,
36,0.238903775,,,,,,,,,,
37,0.243996073,,,,,,,,,,
38,0.249594167,,,,,,,,,,
39,0.255027861,,,,,,,,,,
40,0.258029307,,,,,,,,,,
41,0.258057964,,,,,,,,,,
42,0.256651911,,,,,,,,,,
43,0.254768966,,,,,,,,,,
44,0.253064919,,,,,,,,,,
45,0.255006726,,,,,,,,,,
46,0.25981741,,,,,,,,,,
47,0.265769746,,,,,,,,,,
48,0.269432517,,,,,,,,,,
49,0.270699318,,,,,,,,,,
50,0.27106318,,,,,,,,,,
51,0.274652823,,,,,,,,,,
52,0.283330098,,,,,,,,,,
53,0.291881605,,,,,,,,,,
54,0.298265081,,,,,,,,,,
55,0.303371335,,,,,,,,,,
56,0.309867584,,,,,,,,,,
57,0.317719304,,,,,,,,,,
58,0.329923165,,,,,,,,,,
59,0.364634733,,,,,,,,,,
60,0.426391461,,,,,,,,,,
61,0.426391461,,,,,,,,,,
62,0.426391461,,,,,,,,,,
63,0.426391461,,,,,,,,,,
64,0.426391461,,,,,,,,,,
65,0.426391461,,,,,,,,,,
66,0,,,,,,,,,,
67,0,,,,,,,,,,
68,0,,,,,,,,,,
69,0,,,,,,,,,,
70,0,,,,,,,,,,
71,0,,,,,,,,,,
72,0,,,,,,,,,,
73,0,,,,,,,,,,
74,0,,,,,,,,,,
年齢相関,YX,YX,NS,,,,,,,,
年齢,遺族分（夫）,遺族分（子）,老齢分,,,,,,,,
15,55,0,0,,,,,,,,
16,55,0,0,,,,,,,,
17,55,0,0,,,,,,,,
18,55,0,0,,,,,,,,
19,55,0,0,,,,,,,,
20,55,0,0,,,,,,,,
21,55,0,0,,,,,,,,
22,55,0,0,,,,,,,,
23,55,0,0,,,,,,,,
24,55,0,0,,,,,,,,
25,55,0,0,,,,,,,,
26,55,0,0,,,,,,,,
27,55,0.035656392,0,,,,,,,,
28,55,0.248049572,0,,,,,,,,
29,55,0.615277502,0,,,,,,,,
30,55,1.093560168,0,,,,,,,,
31,55,1.629495549,0,,,,,,,,
32,55,2.117666318,0,,,,,,,,
33,55,2.543503276,0,,,,,,,,
34,55,3.019319471,0,,,,,,,,
35,55,3.599058188,0,,,,,,,,
36,55,4.237539007,0,,,,,,,,
37,55,4.769375665,0,,,,,,,,
38,55,5.082635898,0,,,,,,,,
39,55,5.278667136,0,,,,,,,,
40,55,5.560277618,40.27102555,,,,,,,,
41,55,6.136601106,41.22636076,,,,,,,,
42,55,6.903347791,42.18169596,,,,,,,,
43,55,7.680661182,43.3009132,,,,,,,,
44,55,8.403669787,44.42013043,,,,,,,,
45,55,9.133221128,45.53934767,,,,,,,,
46,55,9.974806545,46.65856491,,,,,,,,
47,55,10.84590007,47.77778215,,,,,,,,
48,55,11.57583036,48.92196939,,,,,,,,
49,55,12.12674893,50.06615664,,,,,,,,
50,55,12.52036015,51.21034389,,,,,,,,
51,55,12.89758054,52.35453113,,,,,,,,
52,55,13.23235842,53.49871838,,,,,,,,
53,55,13.4518151,54.60847547,,,,,,,,
54,55.19620383,13.49890068,55.71823255,,,,,,,,
55,55.73688614,13.48452658,56.82798964,,,,,,,,
56,56.56380629,13.59696489,57.93774673,,,,,,,,
57,57.56149967,13.91491191,59.04750382,,,,,,,,
58,58.58076549,14.38597328,59.76643104,,,,,,,,
59,59.5490742,14.38597328,60.48535827,,,,,,,,
60,60.5105665,14.38597328,61.20428549,,,,,,,,
61,61.54786096,14.38597328,61.96246187,,,,,,,,
62,62.72506348,14.38597328,62.82940602,,,,,,,,
63,64.02984818,14.38597328,63.82874191,,,,,,,,
64,65.34693236,14.38597328,64.94323973,,,,,,,,
65,66.55997114,14.38597328,66.1230882,,,,,,,,
66,67.58496707,14.38597328,67.29930346,,,,,,,,
67,68.45190877,14.38597328,68.41292344,,,,,,,,
68,69.26609946,14.38597328,69.45152451,,,,,,,,
69,70.13452809,14.38597328,70.45856718,,,,,,,,
70,71.08883377,14.38597328,71.49455509,,,,,,,,
71,72.0805588,14.38597328,72.59710116,,,,,,,,
72,73.0602948,14.38597328,73.75344998,,,,,,,,
73,74.04121792,14.38597328,74.92322678,,,,,,,,
74,75.08991545,14.38597328,76.06835645,,,,,,,,
75,76.23248727,14.38597328,77.17412804,,,,,,,,
76,77.4181296,14.38597328,78.23378034,,,,,,,,
77,78.54759841,14.38597328,79.24380646,,,,,,,,
78,79.56276947,14.38597328,80.21426632,,,,,,,,
79,80.47414806,14.38597328,81.16074567,,,,,,,,
80,81.34706353,14.38597328,82.09956361,,,,,,,,
81,82.23789793,14.38597328,83.03291874,,,,,,,,
82,83.1595399,14.38597328,83.95094841,,,,,,,,
83,84.09271645,14.38597328,84.82524292,,,,,,,,
84,84.99630258,14.38597328,85.64553721,,,,,,,,
85,85.83056553,14.38597328,86.43082154,,,,,,,,
86,86.59395972,14.38597328,87.20945192,,,,,,,,
87,87.32264604,14.38597328,87.99943279,,,,,,,,
88,88.06861369,14.38597328,88.80541656,,,,,,,,
89,88.83015116,14.38597328,89.61584537,,,,,,,,
90,89.59819371,14.38597328,90.42083339,,,,,,,,
91,90.31990691,14.38597328,91.2198649,,,,,,,,
92,90.92910065,14.38597328,92.02142668,,,,,,,,
93,91.39795093,14.38597328,92.82298847,,,,,,,,
94,91.80411236,14.38597328,93.62455025,,,,,,,,
95,92.27193404,14.38597328,94.42611203,,,,,,,,
96,92.88423279,14.38597328,95.22767382,,,,,,,,
97,93.64368313,14.38597328,96.0292356,,,,,,,,
98,94.48146542,14.38597328,96.83079738,,,,,,,,
99,95.30978549,14.38597328,97.63235917,,,,,,,,
100,96.11540085,14.38597328,98.43392095,,,,,,,,
101,96.91384683,14.38597328,99.23548274,,,,,,,,
102,97.72102279,14.38597328,100.0370445,,,,,,,,
103,98.52383812,14.38597328,100.8386063,,,,,,,,
104,99.32790439,14.38597328,101.6401681,,,,,,,,
105,100.1319461,14.38597328,102.4417299,,,,,,,,
106,100.9357784,14.38597328,103.2432917,,,,,,,,
107,101.7397507,14.38597328,104.0448534,,,,,,,,
108,102.5436701,14.38597328,104.8464152,,,,,,,,
109,103.3475985,14.38597328,105.647977,,,,,,,,
110,104.1515306,14.38597328,106.4495388,,,,,,,,
111,104.9554587,14.38597328,107.2511006,,,,,,,,
112,105.7593887,14.38597328,108.0526624,,,,,,,,
113,106.5633182,14.38597328,108.8542241,,,,,,,,
114,107.3672477,14.38597328,109.6557859,,,,,,,,
115,108.1711773,14.38597328,110.4573477,,,,,,,,
有子割合,RC,,,,,,,,,,
年齢,,,,,,,,,,,
15,0,,,,,,,,,,
