年度,2021年度末,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
制度,国共済,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
被保険者種別,2種,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
集計項目,被保険者数,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
表別１,現存,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
表別２,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
表別３,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,被保険者期間,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58,2048000,5763000,9412000,14516000,17190000,21221000,28776000,33271000,35093000,41779000,49188000,50679000,64054000,71354000,79247000,80894000,92231000,89373000,105914000,118630000,123647000,103428000,127956000,123145000,132339000,133061000,128477000,128006000,139007000,128618000,128640000,130087000,138369000,137457000,135338000,136140000,134865000,130875000,129838000,129508000,134982000,117148000,99520000,0,0,0,0,0,0,0,0,106863112.694997311
59,1677000,4839000,8994000,13926000,18534000,21919000,29303000,33274000,35724000,41159000,47928000,51800000,66907000,75472000,84017000,85334000,90631000,101715000,105284000,118360000,115321000,126662000,118578000,127653000,131803000,126387000,139948000,126959000,121368000,133162000,134265000,129790000,127765000,135195000,133156000,134674000,134245000,137783000,133169000,133297000,131170000,137143000,0,0,0,0,0,0,0,0,0,109653255.685131192
60,1813000,5048000,8751000,13948000,18386000,24280000,28991000,33558000,37651000,45562000,50543000,50220000,61996000,74742000,77942000,84340000,97910000,101909000,101703000,112478000,117067000,124790000,120862000,131796000,130474000,132955000,137437000,131999000,126635000,133593000,131037000,134226000,130731000,136908000,135359000,137058000,134271000,136902000,139248000,132750000,134796000,132732000,137211000,109132000,0,0,0,0,0,0,0,113402068.066373184
61,1884000,4664000,9148000,14556000,21570000,22007000,28365000,33897000,35564000,41911000,39393000,50179000,66634000,84950000,92965000,96407000,95905000,102686000,113550000,115875000,143024000,113908000,149421000,129528000,148711000,116001000,134586000,145225000,139959000,145708000,147240000,141762000,149962000,139828000,137282000,135303000,143309000,135697000,133828000,133684000,132056000,132756000,134297000,137152000,109798000,0,0,0,0,0,0,106628249.658935875
62,2466000,5409000,8779000,13400000,18401000,23718000,27204000,33654000,30344000,37408000,47493000,44949000,54468000,63583000,95470000,97961000,98569000,113109000,129632000,149421000,97948000,127055000,130253000,145005000,139396000,130028000,142421000,138679000,138656000,134079000,145792000,152751000,148131000,137504000,139760000,140370000,139624000,138742000,142767000,131598000,134014000,127733000,132186000,136993000,135191000,103587000,0,0,0,0,0,108642091.629955947
63,2572000,4859000,9064000,14004000,20292000,25421000,28429000,29444000,26926000,43553000,45060000,44248000,71565000,67081000,57996000,75251000,99616000,127130000,130751000,128681000,146192000,133373000,120661000,130486000,140875000,138742000,145800000,133819000,140511000,152985000,150969000,155542000,146827000,143177000,135246000,140974000,142944000,135571000,141174000,138653000,141620000,135489000,130236000,130851000,129157000,131032000,105886000,0,92305000,0,0,105973339.815762535
64,412000,4908000,7603000,16577000,20582000,27889000,40658000,33498000,35050000,41270000,36329000,42008000,56728000,89351000,66834000,88582000,85161000,136420000,154057000,135625000,140511000,159961000,167746000,137337000,154159000,144926000,154260000,152531000,166492000,137447000,155612000,149091000,141052000,159323000,161650000,160957000,145172000,172383000,156193000,149401000,128262000,137958000,125447000,125282000,130672000,126236000,132529000,106939000,0,0,0,109788132.450331122
65,2207000,5938000,8454000,13854000,20111000,28503000,43196000,25837000,31477000,50723000,57769000,41265000,45022000,92836000,105728000,111624000,97627000,130334000,117958000,165581000,122267000,147534000,159434000,150754000,130739000,157896000,164368000,153808000,162178000,153575000,140565000,130762000,164966000,150009000,153433000,159242000,149080000,163590000,144448000,139492000,157218000,136408000,138569000,144148000,126474000,128293000,127262000,129367000,113161000,0,0,116716596.846846849
66,2733000,6237000,7198000,12125000,19813000,0,34938000,54396000,49312000,33277000,47457000,35335000,0,77537000,0,140686000,129957000,110879000,116435000,183445000,0,0,0,0,8789000,180926000,0,0,0,11697000,186039000,173616000,184703000,189249000,181584000,116792000,0,190631000,0,108012000,144667000,152698000,157067000,0,131633000,0,0,92102000,0,0,0,75287215.189873412
67,2014000,3421000,9298000,12270000,16055000,28723000,0,18627000,0,0,0,39341000,0,0,0,147763000,142044000,0,0,0,0,145664000,0,0,0,0,138901000,0,0,0,187050000,0,147469000,0,161772000,162922000,0,0,154405000,163501000,0,191020000,190507000,137170000,109077000,0,130899000,122365000,0,0,0,77743914.893617019
68,2471000,3790000,6072000,11085000,18086000,0,0,49134000,53991000,51755000,27688000,95169000,0,0,54480000,0,0,0,160168000,0,15859000,0,0,0,0,0,0,186078000,0,0,0,113456000,0,159554000,0,0,0,0,180532000,0,127282000,0,121737000,150305000,161959000,123351000,0,122829000,0,0,0,80570051.282051280
69,3422000,3484000,7634000,0,21360000,0,0,0,26793000,0,0,26183000,0,0,0,0,0,0,0,0,0,0,193347000,161530000,0,0,0,0,0,0,0,0,0,0,105350000,0,0,0,191054000,0,0,0,141309000,0,189917000,149879000,0,125906000,0,0,187811000,76911083.333333328
70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000000
71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000000
72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000000
73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000000
74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000000
75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000000
76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000000
77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000000
78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000000
79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000000
80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000000
81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000000
82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000000
83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000000
84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000000
85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000000
86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000000
87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000000
88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000000
89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000000
合計,1357772.670807453,3898397.688974482,7827763.797900027,12007467.180693937,16632531.601530790,21194143.909899890,25950531.961792801,30813934.684506372,35649910.906423219,42159869.888475835,47219294.848149516,51468626.400996260,57457275.675675675,61388068.691004209,66969358.131487891,71567806.533269048,76439771.052631572,84653298.242836788,90530214.218603194,95999743.479880780,97305697.744360909,99433885.209219068,103055352.808988765,103813606.497369021,104749285.682673156,106975350.317124739,108750675.848814860,112064963.117453352,114176200,113908309.565217391,114744688.769855931,118097055.740432605,121465201.537744641,124683613.370473534,125108190.875545114,127555808.359900817,128339959.888800636,131252071.713147417,132128203.187251002,132622290.948275864,134295943.482224256,135273763.073639274,135538528.619528621,136279026.086956531,132565159.663865551,128866608.333333328,129822037.974683538,127892115.384615391,102733000,0,187811000,55698564.320415922
集計項目,標準報酬総額累計,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
表別１,現存,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
表別２,H15.4-(みなし額),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
表別３,再評価後,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,被保険者期間,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
年齢,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,合計
14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000000
15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000000
16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000000
17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000000
18,164000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,164000.000000000
19,313000,2506000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2345977.245978815
20,303000,2706000,5449000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4705583.481349912
21,489000,2875000,5887000,8553000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6643892.250530786
22,260000,3361000,6300000,9308000,11706000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6681408.386853041
23,932000,3347000,7500000,9935000,12730000,15100000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6219402.964463267
24,1008000,3651000,7315000,11783000,13693000,16323000,18529000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9279486.668888519
25,1345000,3766000,7866000,11554000,16235000,17558000,20520000,22382000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12450051.940089341
26,1326000,4016000,8056000,12081000,15906000,20710000,21814000,24632000,27859000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15543932.813437313
27,1605000,4304000,8109000,12388000,16583000,20155000,25227000,26042000,29016000,32781000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18897399.353020974
28,1787000,4600000,8719000,12426000,16892000,20739000,24590000,30085000,30982000,33176000,37473000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21975007.216146126
29,1892000,4826000,8609000,12934000,16812000,21418000,25757000,28676000,34013000,35545000,37869000,42035000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25311920.957133137
30,2114000,4756000,9044000,13182000,17554000,21688000,26134000,30164000,34197000,39418000,40675000,43111000,46935000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28913955.107187893
31,2086000,4904000,9706000,13574000,18138000,22918000,26555000,30963000,34867000,39378000,44254000,44963000,48827000,49942000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32621401.399155226
32,2261000,5023000,9923000,13562000,18225000,22918000,27604000,31666000,35411000,40423000,44238000,48713000,49680000,53679000,54488000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35811046.505482890
33,2056000,5186000,10030000,14647000,19026000,23791000,28519000,32448000,34441000,40811000,45247000,47891000,54095000,53213000,57655000,59470000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40113815.358690418
34,2249000,5321000,10228000,14777000,19573000,23894000,29069000,32747000,36079000,41459000,46085000,49554000,52706000,58950000,56851000,59216000,64310000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44269430.125523016
35,2585000,5356000,10095000,15017000,21377000,26002000,29501000,33992000,37554000,42897000,46058000,51247000,54937000,56308000,63888000,59564000,65743000,71077000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48033424.083158143
36,2309000,5446000,10855000,14964000,20695000,25787000,31757000,34535000,38814000,44164000,47074000,52509000,57402000,59385000,61998000,68067000,64838000,70408000,76361000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51867763.252149001
37,2372000,5730000,11568000,15080000,20626000,26878000,31245000,36407000,38224000,45355000,49743000,55996000,58483000,62050000,65721000,68845000,72944000,73164000,78229000,82498000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55555140.046296299
38,2900000,5702000,10562000,15605000,20659000,27503000,30902000,37421000,39471000,46491000,51115000,53420000,59931000,64689000,68756000,70447000,73550000,78413000,76654000,80591000,83403000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58199506.802721091
39,2225000,5077000,10555000,16116000,21432000,25629000,33785000,37962000,38985000,47847000,52358000,54319000,61582000,66036000,69766000,71288000,75137000,82298000,84329000,83137000,84202000,84765000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61179307.733476050
40,2381000,5107000,9508000,15155000,20161000,27159000,33608000,39858000,39683000,47704000,54907000,55429000,61518000,68057000,71654000,73298000,76588000,83437000,86573000,87899000,85028000,88950000,91260000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63696818.825773053
41,2338000,5076000,9852000,14829000,20084000,28065000,32202000,37581000,41966000,50839000,52767000,58402000,62553000,67455000,74273000,76316000,77593000,86020000,88698000,94344000,90805000,87186000,86870000,94589000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67836889.493511930
42,2358000,5322000,10192000,15176000,20440000,26768000,31083000,37196000,38664000,49524000,55209000,56816000,65895000,70756000,74713000,78428000,81262000,85863000,91117000,94445000,96631000,94911000,90624000,92418000,95185000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69690849.400202349
43,2272000,5380000,9206000,14513000,19680000,27177000,31840000,37094000,41683000,51415000,58273000,59102000,70178000,71178000,77188000,79893000,85288000,86683000,93076000,95407000,96143000,96223000,96976000,92684000,92448000,96111000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72090545.055547938
44,2378000,5162000,9057000,14424000,19373000,25136000,31053000,36323000,40856000,50811000,60395000,58071000,65718000,72108000,77910000,80881000,88995000,92447000,93490000,96222000,97920000,97495000,99942000,99567000,93753000,95106000,97853000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75895232.409671292
45,2308000,5190000,9739000,14021000,19524000,25423000,30365000,35425000,39096000,47010000,55106000,58583000,67538000,74068000,78404000,85531000,86173000,92511000,95521000,99803000,100526000,100757000,102178000,101212000,99013000,96924000,97105000,101388000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76956390.934101924
46,2132000,5013000,9041000,13670000,18130000,24189000,30525000,35616000,40141000,50434000,54551000,58923000,69953000,74737000,79794000,86341000,90845000,91413000,100086000,100947000,101504000,101868000,104702000,100304000,102449000,102805000,99714000,98368000,103348000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79654763.674527720
47,2145000,4867000,8343000,13353000,18665000,23226000,31262000,36175000,37865000,48065000,53971000,57542000,69585000,75255000,79117000,85250000,93450000,95813000,98443000,103283000,105191000,104030000,105512000,104604000,103162000,105478000,105157000,104046000,103046000,104296000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84730613.256611705
48,2282000,4942000,8877000,13608000,17851000,23587000,29185000,33954000,37254000,47195000,52017000,55967000,66948000,72915000,77080000,87220000,90240000,99667000,101649000,103535000,100737000,106701000,109869000,106643000,105360000,107014000,108744000,106513000,104676000,103206000,106267000,86192000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87291450.462067485
49,1982000,4831000,9066000,13379000,18212000,25169000,30556000,35876000,36989000,46794000,52873000,56157000,64966000,75142000,79815000,83778000,97011000,95879000,100784000,107252000,105869000,105556000,113826000,110780000,107808000,111222000,109904000,114085000,110736000,107069000,106330000,110850000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90333024.875621885
50,1876000,4963000,9216000,12670000,19397000,22356000,26138000,34348000,36653000,46242000,48911000,54980000,65605000,74747000,80497000,83072000,95347000,99729000,99972000,106356000,107627000,117956000,109917000,112046000,109634000,111573000,114586000,114245000,117854000,111885000,109135000,109144000,115024000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92958017.005076140
51,1920000,4967000,9527000,12637000,18624000,22937000,27214000,31648000,37423000,45086000,52248000,54793000,63553000,73328000,80735000,87046000,95675000,102064000,108651000,106026000,109711000,109083000,116920000,113658000,118525000,112309000,117952000,120191000,119067000,119915000,114018000,113651000,112014000,120651000,110818000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94524391.152176961
52,2039000,5237000,8698000,12825000,18768000,23123000,29018000,32908000,35949000,45023000,51936000,53945000,67829000,75617000,80154000,92225000,89775000,101729000,105586000,110964000,115128000,111520000,111866000,119150000,119661000,119297000,119243000,120844000,125473000,122507000,123950000,118351000,118144000,115554000,118318000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96374174.167061418
53,2002000,5162000,9153000,13174000,17932000,22681000,26238000,33642000,35649000,45714000,52168000,54336000,64986000,73891000,79871000,85478000,95343000,99195000,108076000,104121000,119479000,117770000,118885000,123465000,122711000,124423000,123782000,122077000,120931000,126203000,123338000,127157000,121165000,120772000,117683000,122316000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99004379.466451094
54,1978000,5281000,8819000,13114000,17175000,21926000,30079000,31370000,37679000,46355000,50234000,54862000,64985000,71981000,84949000,82368000,91429000,102706000,105011000,107870000,108110000,112655000,110190000,121828000,127796000,121605000,121585000,121401000,126950000,126645000,128996000,127180000,129135000,122734000,121449000,120817000,124776000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100138207.007994562
55,1937000,5585000,9585000,12671000,17958000,24016000,29104000,33228000,33734000,46114000,50350000,51671000,66449000,73143000,73423000,86496000,88263000,99987000,115516000,122121000,120726000,118782000,115098000,120562000,130162000,129333000,123689000,125279000,128068000,128715000,128490000,129932000,128846000,132656000,126915000,126068000,122533000,128332000,0,0,0,0,0,0,0,0,0,0,0,0,0,102767316.989980817
56,1756000,5095000,8523000,14000000,17105000,23621000,27766000,33884000,34902000,41858000,52912000,52016000,71879000,69617000,71259000,93188000,92543000,99780000,108816000,114564000,123143000,117504000,120736000,124361000,126398000,132006000,125842000,131053000,134233000,127483000,130068000,132291000,129440000,131482000,133988000,128439000,127426000,124732000,130275000,107246000,0,0,0,0,0,0,0,0,0,0,0,102139055.709662512
57,1698000,6272000,9379000,12924000,17266000,22453000,27899000,32876000,33575000,46796000,46216000,52148000,63188000,65158000,86272000,85668000,94976000,98423000,105199000,110227000,110409000,113397000,119597000,131989000,124153000,130750000,127143000,128977000,131750000,129375000,128807000,132929000,134383000,133916000,132366000,136302000,130489000,128238000,126874000,133187000,121023000,0,0,0,0,0,0,0,0,0,0,105252530.996661901
58,2048000,5763000,9412000,14516000,17190000,21221000,28776000,33271000,35093000,41779000,49188000,50679000,64054000,71354000,79247000,80894000,92231000,89373000,105914000,118630000,123647000,103428000,127956000,123145000,132339000,133061000,128477000,128006000,139007000,128618000,128640000,130087000,138369000,137457000,135338000,136140000,134865000,130875000,129838000,129508000,134982000,117148000,99520000,0,0,0,0,0,0,0,0,106863112.694997311
59,1677000,4839000,8994000,13926000,18534000,21919000,29303000,33274000,35724000,41159000,47928000,51800000,66907000,75472000,84017000,85334000,90631000,101715000,105284000,118360000,115321000,126662000,118578000,127653000,131803000,126387000,139948000,126959000,121368000,133162000,134265000,129790000,127765000,135195000,133156000,134674000,134245000,137783000,133169000,133297000,131170000,137143000,0,0,0,0,0,0,0,0,0,109653255.685131192
60,1813000,5048000,8751000,13948000,18386000,24280000,28991000,33558000,37651000,45562000,50543000,50220000,61996000,74742000,77942000,84340000,97910000,101909000,101703000,112478000,117067000,124790000,120862000,131796000,130474000,132955000,137437000,131999000,126635000,133593000,131037000,134226000,130731000,136908000,135359000,137058000,134271000,136902000,139248000,132750000,134796000,132732000,137211000,109132000,0,0,0,0,0,0,0,113402068.066373184
61,1884000,4664000,9148000,14556000,21570000,22007000,28365000,33897000,35564000,41911000,39393000,50179000,66634000,84950000,92965000,96407000,95905000,102686000,113550000,115875000,143024000,113908000,149421000,129528000,148711000,116001000,134586000,145225000,139959000,145708000,147240000,141762000,149962000,139828000,137282000,135303000,143309000,135697000,133828000,133684000,132056000,132756000,134297000,137152000,109798000,0,0,0,0,0,0,106628249.658935875
62,2466000,5409000,8779000,13400000,18401000,23718000,27204000,33654000,30344000,37408000,47493000,44949000,54468000,63583000,95470000,97961000,98569000,113109000,129632000,149421000,97948000,127055000,130253000,145005000,139396000,130028000,142421000,138679000,138656000,134079000,145792000,152751000,148131000,137504000,139760000,140370000,139624000,138742000,142767000,131598000,134014000,127733000,132186000,136993000,135191000,103587000,0,0,0,0,0,108642091.629955947
63,2572000,4859000,9064000,14004000,20292000,25421000,28429000,29444000,26926000,43553000,45060000,44248000,71565000,67081000,57996000,75251000,99616000,127130000,130751000,128681000,146192000,133373000,120661000,130486000,140875000,138742000,145800000,133819000,140511000,152985000,150969000,155542000,146827000,143177000,135246000,140974000,142944000,135571000,141174000,138653000,141620000,135489000,130236000,130851000,129157000,131032000,105886000,0,92305000,0,0,105973339.815762535
64,412000,4908000,7603000,16577000,20582000,27889000,40658000,33498000,35050000,41270000,36329000,42008000,56728000,89351000,66834000,88582000,85161000,136420000,154057000,135625000,140511000,159961000,167746000,137337000,154159000,144926000,154260000,152531000,166492000,137447000,155612000,149091000,141052000,159323000,161650000,160957000,145172000,172383000,156193000,149401000,128262000,137958000,125447000,125282000,130672000,126236000,132529000,106939000,0,0,0,109788132.450331122
65,2207000,5938000,8454000,13854000,20111000,28503000,43196000,25837000,31477000,50723000,57769000,41265000,45022000,92836000,105728000,111624000,97627000,130334000,117958000,165581000,122267000,147534000,159434000,150754000,130739000,157896000,164368000,153808000,162178000,153575000,140565000,130762000,164966000,150009000,153433000,159242000,149080000,163590000,144448000,139492000,157218000,136408000,138569000,144148000,126474000,128293000,127262000,129367000,113161000,0,0,116716596.846846849
